,Date,Open,High,Low,Close,Volume,Signal,NumBuy,Cost,NumSell,Income,Profit
231,12/9/2013,7.8,7.9,7.65,7.7,1278490,-1,,,-13100.0,102006.294,2277.0419999999867
232,12/11/2013,7.7,7.85,7.65,7.85,1415655,-1,,,,,
233,12/12/2013,7.75,7.8,7.45,7.5,2355080,-1,,,,,
234,12/13/2013,7.5,7.55,7.1,7.35,2676319,-1,,,,,
235,12/16/2013,7.3,7.35,7.05,7.15,1455503,-1,,,,,
236,12/17/2013,7.2,7.25,6.95,7.15,3377461,-1,,,,,
237,12/18/2013,7.1,7.2,7.05,7.2,2034914,1,,,,,
238,12/19/2013,7.2,7.3,7.1,7.3,2176700,1,13800.0,-99528.912,,,
239,12/20/2013,7.25,7.3,7.1,7.1,2235213,1,,,,,
240,12/23/2013,7.1,7.2,6.95,7.05,1534071,1,,,,,
241,12/24/2013,7.05,7.15,7.0,7.1,848174,-1,,,,,
242,12/25/2013,7.05,7.1,7.0,7.1,852945,-1,,,-13800.0,97124.607,-2404.304999999993
243,12/26/2013,7.1,7.1,6.75,6.85,1613343,-1,,,,,
244,12/27/2013,6.8,6.85,6.45,6.7,2719506,-1,,,,,
245,1/2/2014,6.7,6.75,6.2,6.2,2353586,-1,,,,,
246,1/3/2014,6.0,6.2,5.9,6.0,2410427,-1,,,,,
247,1/6/2014,5.95,6.35,5.7,6.35,3224151,1,,,,,
248,1/7/2014,6.15,6.55,6.1,6.55,2218454,1,16200.0,-99799.371,,,
249,1/8/2014,6.4,6.55,6.35,6.5,2113047,1,,,,,
250,1/9/2014,6.55,6.7,6.35,6.35,2103770,1,,,,,
251,1/10/2014,6.3,6.55,6.15,6.55,1863022,1,,,,,
252,1/13/2014,6.4,6.95,6.4,6.95,1817253,1,,,,,
253,1/14/2014,6.9,7.25,6.85,7.2,2668184,1,,,,,
254,1/15/2014,7.1,7.25,7.05,7.1,1853189,1,,,,,
255,1/16/2014,7.15,7.45,7.15,7.4,3670405,-1,,,,,
256,1/17/2014,7.5,7.55,7.15,7.3,2976677,-1,,,-16200.0,121293.45,21494.078999999998
257,1/20/2014,7.25,7.35,7.15,7.2,1492035,-1,,,,,
258,1/21/2014,7.25,7.35,7.15,7.3,1871062,-1,,,,,
259,1/22/2014,7.2,7.25,7.05,7.25,2366279,-1,,,,,
260,1/23/2014,7.25,7.3,7.1,7.1,2690633,-1,,,,,
261,1/24/2014,7.15,7.2,7.05,7.15,2395263,-1,,,,,
262,1/27/2014,7.0,7.05,6.95,6.95,1257795,-1,,,,,
263,1/28/2014,7.0,7.0,6.65,6.85,2105752,1,,,,,
264,1/29/2014,6.85,6.85,6.65,6.85,1811194,1,14500.0,-99493.85250000001,,,
265,1/30/2014,6.7,6.95,6.7,6.85,1313038,1,,,,,
266,1/31/2014,6.95,7.05,6.95,7.05,1432652,1,,,,,
267,2/3/2014,7.15,7.35,7.1,7.3,2400754,1,,,,,
268,2/4/2014,7.2,7.25,7.05,7.15,3251813,1,,,,,
269,2/5/2014,7.2,7.25,7.05,7.15,2577757,-1,,,,,
270,2/6/2014,7.2,7.25,7.05,7.15,2316712,-1,,,-14500.0,104222.51999999999,4728.667499999981
