,Date,Open,High,Low,Close,Volume,Signal,NumBuy,Cost,NumSell,Income,Profit
167,9/6/2013,12.9,13.15,12.65,13.15,195320,-1,,,,,
168,9/9/2013,13.25,13.5,13.15,13.4,307840,1,,,,,
169,9/10/2013,13.65,13.7,13.05,13.3,411590,1,7300.0,-99814.3965,,,
170,9/11/2013,13.3,13.6,13.2,13.5,185700,1,,,,,
171,9/12/2013,13.6,13.75,13.5,13.6,392950,-1,,,,,
172,9/13/2013,13.5,13.75,13.45,13.7,312570,1,,,-7300.0,98382.465,-1431.931500000006
173,9/16/2013,13.9,14.5,13.9,14.5,422740,1,7100.0,-98857.773,,,
174,9/17/2013,14.35,14.6,14.3,14.5,348690,1,,,,,
175,9/18/2013,14.5,14.6,14.1,14.15,203400,-1,,,,,
176,9/19/2013,14.7,14.7,14.3,14.5,807950,-1,,,-7100.0,104192.571,5334.797999999995
177,9/20/2013,14.4,14.5,14.35,14.4,230240,-1,,,,,
178,9/23/2013,14.3,14.3,13.9,13.9,417300,-1,,,,,
179,9/24/2013,13.75,13.85,13.2,13.25,739110,-1,,,,,
180,9/25/2013,13.3,13.35,12.8,13.0,926270,-1,,,,,
181,9/26/2013,12.9,13.2,12.85,12.9,650710,-1,,,,,
182,9/27/2013,13.05,13.1,12.9,12.95,229540,1,,,,,
183,9/30/2013,12.8,12.85,12.6,12.6,406970,-1,7700.0,-98727.55200000001,,,
184,10/1/2013,12.9,13.2,12.65,13.1,494400,1,,,-7700.0,99161.139,433.586999999985
185,10/2/2013,13.15,13.25,12.95,13.05,380070,1,7500.0,-98792.6625,,,
186,10/3/2013,13.15,13.45,13.15,13.4,580760,1,,,,,
187,10/4/2013,13.35,13.5,13.3,13.5,354210,1,,,,,
188,10/7/2013,13.55,13.6,13.3,13.5,392230,1,,,,,
189,10/8/2013,13.5,13.8,13.4,13.8,586520,1,,,,,
190,10/9/2013,13.75,14.0,13.65,14.0,489900,1,,,,,
191,10/10/2013,14.0,14.4,13.9,14.25,597000,-1,,,,,
192,10/11/2013,14.4,14.45,14.2,14.35,717760,-1,,,-7500.0,107816.4,9023.737499999988
193,10/14/2013,14.25,14.25,14.1,14.15,287760,-1,,,,,
194,10/15/2013,14.3,14.4,14.1,14.15,309990,-1,,,,,
195,10/16/2013,14.05,14.1,13.9,13.95,319180,-1,,,,,
196,10/17/2013,14.0,14.15,13.7,13.85,374080,-1,,,,,
197,10/18/2013,13.85,14.1,13.85,14.05,249490,-1,,,,,
198,10/21/2013,14.05,14.1,13.8,13.85,298510,1,,,,,
199,10/22/2013,13.8,13.9,13.7,13.8,188240,1,7200.0,-99528.912,,,
200,10/24/2013,13.7,14.05,13.7,14.0,167890,1,,,,,
201,10/25/2013,13.95,14.0,13.8,13.85,113120,1,,,,,
202,10/28/2013,13.9,13.9,13.5,13.6,277040,1,,,,,
203,10/29/2013,13.6,13.65,13.55,13.65,346910,-1,,,,,
204,10/30/2013,13.7,13.7,13.2,13.55,476870,-1,,,-7200.0,98472.31199999999,-1056.6000000000058
205,10/31/2013,13.3,13.45,13.3,13.4,368020,1,,,,,
206,11/1/2013,13.3,13.3,13.2,13.25,178510,-1,7500.0,-99919.575,,,
207,11/4/2013,13.1,13.15,12.85,12.9,226880,-1,,,-7500.0,98082.97499999999,-1836.6000000000058
208,11/5/2013,13.0,13.3,12.9,13.25,388600,1,,,,,
209,11/6/2013,13.3,13.3,13.1,13.3,261840,1,7500.0,-99919.575,,,
210,11/7/2013,13.25,13.3,12.9,13.0,529840,1,,,,,
211,11/8/2013,12.9,13.0,12.8,12.9,263210,-1,,,,,
212,11/11/2013,12.7,13.05,12.7,12.95,203410,-1,,,-7500.0,95088.075,-4831.5
213,11/12/2013,13.1,13.1,12.9,12.95,166190,-1,,,,,
214,11/13/2013,12.8,12.95,12.8,12.9,169310,1,,,,,
215,11/14/2013,12.9,13.1,12.9,13.0,211000,1,7700.0,-99498.861,,,
216,11/15/2013,13.05,13.05,12.8,12.85,296130,1,,,,,
217,11/18/2013,12.95,12.95,12.85,12.9,96890,-1,,,,,
218,11/19/2013,12.85,12.95,12.8,12.9,280860,-1,,,-7700.0,98776.7935,-722.0675000000047
219,11/20/2013,12.95,13.05,12.85,12.95,326310,-1,,,,,
220,11/21/2013,12.85,12.9,12.8,12.9,152480,1,,,,,
221,11/22/2013,12.85,12.95,12.7,12.9,237190,1,7700.0,-99113.2065,,,
222,11/25/2013,12.75,12.9,12.75,12.85,262410,1,,,,,
223,11/26/2013,12.8,12.9,12.8,12.85,313510,-1,,,,,
224,11/27/2013,12.85,12.9,12.8,12.9,75190,1,,,-7700.0,98776.7935,-336.41300000000047
225,11/28/2013,12.9,13.15,12.85,13.05,268440,1,7700.0,-99498.861,,,
226,11/29/2013,13.0,13.15,13.0,13.15,169730,1,,,,,
227,12/2/2013,13.05,13.1,12.9,12.95,140560,-1,,,,,
228,12/3/2013,12.9,13.2,12.85,13.1,309380,-1,,,-7700.0,99161.139,-337.72200000000885
229,12/4/2013,12.95,13.1,12.95,12.95,159810,-1,,,,,
230,12/6/2013,12.95,13.0,12.85,12.95,148410,-1,,,,,
231,12/9/2013,13.05,13.05,12.85,12.85,100270,-1,,,,,
232,12/11/2013,12.8,13.0,12.8,12.85,81100,-1,,,,,
233,12/12/2013,12.8,12.95,12.8,12.85,87240,-1,,,,,
234,12/13/2013,12.85,12.85,12.5,12.55,304060,1,,,,,
235,12/16/2013,12.5,12.55,12.4,12.4,105160,-1,7900.0,-98917.875,,,
236,12/17/2013,12.4,12.55,12.4,12.4,205020,-1,,,-7900.0,97793.468,-1124.4070000000065
237,12/18/2013,12.45,12.55,12.4,12.55,124660,1,,,,,
238,12/19/2013,12.55,12.6,12.4,12.4,143470,1,7900.0,-99313.5465,,,
239,12/20/2013,12.4,12.5,12.4,12.45,115460,1,,,,,
240,12/23/2013,12.45,12.45,12.3,12.4,155350,1,,,,,
241,12/24/2013,12.25,12.4,12.2,12.4,66890,1,,,,,
242,12/25/2013,12.4,12.4,12.35,12.4,28220,1,,,,,
243,12/26/2013,12.35,12.4,11.9,11.95,222930,-1,,,,,
244,12/27/2013,11.85,11.9,11.6,11.75,306250,-1,,,-7900.0,93455.8545,-5857.6919999999955
245,1/2/2014,11.6,11.65,10.9,10.9,350190,-1,,,,,
246,1/3/2014,10.8,11.1,10.5,10.85,303120,-1,,,,,
247,1/6/2014,11.0,11.9,10.85,11.9,400990,1,,,,,
248,1/7/2014,11.75,11.95,11.65,11.75,317060,1,8400.0,-98867.79000000001,,,
249,1/8/2014,11.75,11.75,11.35,11.45,273080,1,,,,,
250,1/9/2014,11.7,11.9,11.6,11.75,258350,1,,,,,
251,1/10/2014,11.6,11.75,11.45,11.7,163810,-1,,,,,
252,1/13/2014,11.6,12.2,11.45,12.15,307850,1,,,-8400.0,97274.352,-1593.4380000000092
253,1/14/2014,12.1,12.3,12.0,12.15,240700,1,8200.0,-99388.674,,,
254,1/15/2014,12.2,12.2,11.8,12.0,290200,-1,,,,,
255,1/16/2014,12.0,12.25,12.0,12.15,141380,-1,,,-8200.0,98232.72,-1155.953999999998
256,1/17/2014,12.15,12.2,11.95,12.0,105730,-1,,,,,
257,1/20/2014,12.05,12.2,12.0,12.1,74480,-1,,,,,
258,1/21/2014,12.1,12.25,12.0,12.0,124030,-1,,,,,
259,1/22/2014,11.9,12.15,11.9,12.0,140240,-1,,,,,
260,1/23/2014,12.0,12.15,11.95,12.05,125360,-1,,,,,
261,1/24/2014,12.1,12.2,11.9,11.9,145940,-1,,,,,
262,1/27/2014,11.75,11.95,11.6,11.85,132240,-1,,,,,
263,1/28/2014,11.8,11.85,11.55,11.6,160430,-1,,,,,
264,1/29/2014,11.65,11.7,11.55,11.7,110650,1,,,,,
265,1/30/2014,11.7,11.8,11.5,11.7,99080,1,8500.0,-99619.065,,,
266,1/31/2014,11.8,11.8,11.7,11.8,76020,1,,,,,
267,2/3/2014,11.9,12.05,11.85,11.85,186610,1,,,,,
268,2/4/2014,11.8,11.85,11.7,11.8,78350,1,,,,,
269,2/5/2014,11.95,12.0,11.8,11.9,93800,1,,,,,
270,2/6/2014,12.0,12.05,11.85,12.05,120470,1,,,,,
271,2/7/2014,12.1,12.1,11.7,11.85,227320,1,,,,,
272,2/10/2014,11.9,11.95,11.8,11.8,146180,-1,,,,,
273,2/11/2014,11.9,11.95,11.8,11.95,80200,-1,,,-8500.0,100978.045,1358.979999999996
274,2/12/2014,11.9,12.1,11.9,12.1,266360,1,,,,,
275,2/13/2014,12.1,12.25,12.05,12.2,156060,1,8200.0,-99388.674,,,
276,2/17/2014,12.3,12.8,12.25,12.75,391420,1,,,,,
277,2/18/2014,12.75,12.85,12.6,12.75,504560,1,,,,,
278,2/19/2014,12.85,13.0,12.75,12.9,292360,-1,,,,,
279,2/20/2014,12.75,12.75,12.4,12.5,200000,-1,,,-8200.0,104372.265,4983.591
280,2/21/2014,12.45,12.55,12.25,12.45,86670,-1,,,,,
281,2/24/2014,12.35,12.4,12.25,12.35,63360,-1,,,,,
282,2/25/2014,12.45,12.45,12.25,12.3,152620,-1,,,,,
283,2/26/2014,12.3,12.7,12.25,12.6,190360,1,,,,,
284,2/27/2014,12.7,12.75,12.6,12.75,73100,1,7800.0,-99228.402,,,
285,2/28/2014,12.8,12.8,12.65,12.8,123430,1,,,,,
286,3/3/2014,12.8,12.95,12.7,12.8,164570,1,,,,,
287,3/4/2014,12.9,12.95,12.85,12.85,140470,-1,,,,,
288,3/5/2014,12.9,13.0,12.75,12.9,147000,-1,,,-7800.0,100448.946,1220.5439999999944
289,3/6/2014,12.85,12.9,12.7,12.8,113900,-1,,,,,
290,3/7/2014,12.8,12.8,12.7,12.8,114920,-1,,,,,
291,3/10/2014,12.75,12.85,12.65,12.8,122300,-1,,,,,
292,3/11/2014,12.9,12.9,12.7,12.9,123440,1,,,,,
293,3/12/2014,12.9,12.9,12.7,12.85,162270,1,7700.0,-99498.861,,,
294,3/13/2014,13.1,13.35,13.05,13.3,506880,1,,,,,
295,3/14/2014,13.2,13.35,13.15,13.3,285680,1,,,,,
296,3/17/2014,13.3,13.3,13.1,13.3,152830,1,,,,,
297,3/18/2014,13.3,13.35,13.15,13.2,101090,-1,,,,,
298,3/19/2014,13.25,13.45,13.2,13.35,266460,-1,,,-7700.0,101851.5575,2352.696499999991
299,3/20/2014,13.25,13.4,13.1,13.4,188400,-1,,,,,
300,3/21/2014,13.4,13.5,13.35,13.5,292180,1,,,,,
301,3/24/2014,13.55,13.55,13.35,13.5,207610,1,7300.0,-99083.15550000001,,,
302,3/25/2014,13.3,13.3,12.95,13.05,271950,-1,,,,,
303,3/26/2014,13.1,13.2,13.0,13.1,112260,-1,,,-7300.0,95467.429,-3615.7265000000043
304,3/27/2014,13.1,13.2,13.1,13.15,131520,-1,,,,,
305,3/28/2014,13.15,13.4,13.1,13.25,233810,1,,,,,
306,3/31/2014,13.35,13.4,13.1,13.3,229330,1,7400.0,-98957.943,,,
307,4/1/2014,13.3,13.4,13.25,13.4,142090,1,,,,,
308,4/2/2014,13.4,13.4,13.25,13.35,159950,1,,,,,
309,4/3/2014,13.35,13.4,13.25,13.35,105470,1,,,,,
310,4/4/2014,13.35,13.35,13.25,13.3,156170,-1,,,,,
311,4/8/2014,13.25,13.35,13.05,13.1,183170,-1,,,-7400.0,97883.315,-1074.627999999997
312,4/9/2014,13.15,13.2,13.1,13.2,102190,-1,,,,,
313,4/10/2014,13.2,13.25,13.1,13.25,172770,-1,,,,,
314,4/11/2014,13.15,13.3,13.15,13.25,100440,1,,,,,
315,4/16/2014,13.25,13.35,13.2,13.35,135380,1,7500.0,-99543.9375,,,
316,4/17/2014,13.35,13.35,13.2,13.2,133090,1,,,,,
317,4/18/2014,13.25,13.25,13.15,13.2,75700,-1,,,,,
318,4/21/2014,13.25,13.3,13.15,13.2,86360,-1,,,-7500.0,99206.0625,-337.875
319,4/22/2014,13.2,13.2,13.05,13.2,214190,-1,,,,,
320,4/23/2014,13.2,13.9,13.2,13.9,1304890,1,,,,,
321,4/24/2014,13.85,14.25,13.8,14.2,716290,1,7200.0,-99889.524,,,
322,4/25/2014,14.15,14.2,13.9,13.9,282420,1,,,,,
323,4/28/2014,13.85,14.1,13.85,13.9,289270,-1,,,,,
324,4/29/2014,14.0,14.4,13.9,14.3,489490,-1,,,-7200.0,100628.64,739.1159999999945
325,4/30/2014,14.5,15.0,14.5,14.8,666815,1,,,,,
326,5/2/2014,15.1,15.6,15.1,15.5,906190,1,6600.0,-99829.422,,,
327,5/6/2014,15.6,15.9,14.9,15.0,673467,-1,,,,,
328,5/7/2014,14.9,15.2,14.8,15.2,883901,-1,,,-6600.0,98172.822,-1656.6000000000058
329,5/8/2014,15.1,15.1,14.8,14.9,482470,-1,,,,,
330,5/9/2014,14.9,15.1,14.8,14.9,342838,-1,,,,,
331,5/12/2014,15.0,15.2,14.8,15.1,317117,-1,,,,,
332,5/14/2014,15.1,15.4,14.9,15.4,636976,1,,,,,
333,5/15/2014,15.5,15.6,15.1,15.5,773908,1,6400.0,-99368.64,,,
334,5/16/2014,15.4,15.7,15.3,15.5,587713,1,,,,,
335,5/19/2014,15.5,15.8,15.4,15.6,311326,1,,,,,
336,5/20/2014,15.3,15.4,15.0,15.2,957903,-1,,,,,
337,5/21/2014,15.2,15.5,15.2,15.3,239429,-1,,,-6400.0,97114.624,-2254.0160000000033
338,5/22/2014,15.4,15.6,15.3,15.4,261625,-1,,,,,
339,5/23/2014,15.0,15.4,15.0,15.4,586867,1,,,,,
340,5/26/2014,15.3,15.4,15.2,15.2,193643,1,6500.0,-99619.065,,,
341,5/27/2014,15.3,15.5,15.2,15.2,169139,-1,,,,,
342,5/28/2014,15.3,15.9,15.3,15.8,618655,1,,,-6500.0,99280.935,-338.13000000000466
343,5/29/2014,16.0,16.6,16.0,16.4,1037863,1,6200.0,-99368.64,,,
344,5/30/2014,16.6,17.1,16.4,16.6,1255747,1,,,,,
345,6/2/2014,16.8,16.9,16.5,16.5,322830,-1,,,,,
346,6/3/2014,16.7,16.7,16.3,16.4,307233,-1,,,-6200.0,103363.982,3995.342000000004
347,6/4/2014,16.4,16.8,16.3,16.6,452470,-1,,,,,
348,6/5/2014,16.7,16.9,16.5,16.9,304888,-1,,,,,
349,6/6/2014,17.1,17.1,16.7,16.7,267643,-1,,,,,
350,6/9/2014,16.8,16.9,16.6,16.7,155527,-1,,,,,
351,6/10/2014,16.6,16.7,16.4,16.7,308200,-1,,,,,
352,6/11/2014,16.7,16.8,16.5,16.7,165979,-1,,,,,
353,6/12/2014,16.6,16.7,16.5,16.6,137083,-1,,,,,
354,6/13/2014,16.7,16.8,16.4,16.5,249792,-1,,,,,
355,6/16/2014,16.5,16.7,16.5,16.6,189429,-1,,,,,
356,6/17/2014,16.6,16.7,16.5,16.6,160361,1,,,,,
357,6/18/2014,16.5,16.6,16.0,16.1,596936,1,6000.0,-99168.3,,,
